wcr_number,mean_ci_upper,pump_loc,mean_ci_lower,tot_completed_depth,gwl_2019,gsp_name,x,y
WCR1992-002040,259.1794192222178,257.1622909184952,255.14516261477263,385,95.52748593940628,Eastern San Joaquin,-120.95475000000002,38.15555999999999
WCR1992-003143,216.40832921013288,214.3930326065823,212.3777360030317,325,81.50024538071347,Eastern San Joaquin,-120.90006,38.15589999999998
WCR1992-004128,129.31044891263932,127.29963501144577,125.28882111025223,200,115.34835170264701,Eastern San Joaquin,-120.91772,38.11203999999999
WCR1992-004134,195.2339818805278,193.21967449143574,191.20536710234367,295,115.34835170264701,Eastern San Joaquin,-120.91772,38.11203999999999
WCR1992-006255,198.75245286162365,196.73797696571287,194.7235010698021,303,95.52748593940628,Eastern San Joaquin,-120.93617,38.15568999999999
WCR1992-006256,186.80768884852532,184.79379198876038,182.77989512899543,283,102.0113569729688,Eastern San Joaquin,-120.97113,38.185309999999994
WCR1992-006334,132.730661508778,130.71965015531836,128.7086388018587,NA,61.631586829720405,Eastern San Joaquin,-120.86289,38.18546
WCR1992-006335,191.71989900900454,189.7057616183395,187.69162422767445,290,61.631586829720405,Eastern San Joaquin,-120.86289,38.18546
WCR1992-006346,198.75245286162365,196.73797696571287,194.7235010698021,300,81.50024538071347,Eastern San Joaquin,-120.91781,38.15579999999999
WCR1992-007845,244.86369346936326,242.84715529171697,240.8306171140707,400,61.631586829720405,Eastern San Joaquin,-120.8441,38.18556000000001
WCR1992-009326,198.75245286162365,196.73797696571287,194.7235010698021,300,79.85184633540756,Eastern San Joaquin,-120.93643000000002,38.19924999999999
WCR1992-009591,216.40832921013288,214.3930326065823,212.3777360030317,325,81.50024538071347,Eastern San Joaquin,-120.90006,38.15589999999998
WCR1992-009595,216.40832921013288,214.3930326065823,212.3777360030317,325,95.52748593940628,Eastern San Joaquin,-120.95475000000002,38.15555999999999
WCR1992-009600,397.61201606233647,395.5900965407285,393.5681770191205,575,68.1271113739742,Eastern San Joaquin,-120.88126000000001,38.19965999999998
WCR1992-009602,234.1645781831667,232.14849570978063,230.13241323639457,350,95.52748593940628,Eastern San Joaquin,-120.93617,38.15568999999999
WCR1992-009627,302.4460484025263,300.42725952670406,298.40847065088184,445,81.50024538071347,Eastern San Joaquin,-120.88187,38.15606999999999
WCR1992-009635,252.01452889467788,249.9976932140925,247.9808575335071,375,95.52748593940628,Eastern San Joaquin,-120.93617,38.15568999999999
WCR1992-009637,196.6408475461119,194.62647257613017,192.61209760614844,297,68.1271113739742,Eastern San Joaquin,-120.89939,38.184819999999995
WCR1992-009682,269.952371614091,267.9348132319552,265.9172548498194,400,68.1271113739742,Eastern San Joaquin,-120.88126000000001,38.19965999999998
WCR1992-009684,490.64067012726787,488.6161993668474,486.59172860642695,700,68.1271113739742,Eastern San Joaquin,-120.88129999999998,38.18498000000001
WCR1992-009685,129.31044891263932,127.29963501144577,125.28882111025223,200,81.50024538071347,Eastern San Joaquin,-120.91781,38.15579999999999
WCR1992-009688,269.952371614091,267.9348132319552,265.9172548498194,400,97.43493383494507,Eastern San Joaquin,-120.89967,38.12660000000001
WCR1993-001478,227.01447589591078,225,222.98552410408922,355,68.1271113739742,Eastern San Joaquin,-120.9177,38.185019999999994
WCR1993-001801,125.89652726233115,123.88591212865272,121.87529699497429,195,115.34835170264701,Eastern San Joaquin,-120.91772,38.11203999999999
WCR1993-002096,195.2339818805278,193.21967449143574,191.20536710234367,300,113.67071197923724,Eastern San Joaquin,-120.93587,38.141029999999994
WCR1993-002103,181.20469157931586,179.19107327276515,177.17745496621444,275,79.85184633540756,Eastern San Joaquin,-120.95469999999999,38.199279999999995
WCR1993-002684,117.72969247482388,115.71955927928958,113.70942608375529,200,115.34835170264701,Eastern San Joaquin,-120.91772,38.11203999999999
WCR1993-002851,657.2669887237419,655.238787519045,653.2105863143481,920,68.1271113739742,Eastern San Joaquin,-120.89930999999999,38.19937000000001
WCR1993-002856,112.30685592696246,110.297047314741,108.28723870251953,175,68.1271113739742,Eastern San Joaquin,-120.88129999999998,38.18498000000001
WCR1993-003096,122.48904597922707,120.47863085492374,118.4682157306204,803,68.1271113739742,Eastern San Joaquin,-120.89930999999999,38.19937000000001
WCR1993-003258,242.72123634045013,240.70478838566999,238.68834043088984,362,68.1271113739742,Eastern San Joaquin,-120.88129999999998,38.18498000000001
WCR1993-003275,139.58939655147668,137.57799447149867,135.56659239152066,403,97.43493383494507,Eastern San Joaquin,-120.88129999999998,38.12655000000001
WCR1993-003276,212.86889335131292,210.85375803367447,208.838622716036,343,97.43493383494507,Eastern San Joaquin,-120.88129999999998,38.12655000000001
WCR1993-003498,184.70518018834804,182.6913873259737,180.67759446359935,320,95.52748593940628,Eastern San Joaquin,-120.93617,38.15568999999999
WCR1993-003499,115.69404070451121,113.68402895568205,111.6740172068529,280,95.52748593940628,Eastern San Joaquin,-120.93617,38.15568999999999
WCR1993-003502,235.589207983923,233.5730640809371,231.55692017795118,442,95.52748593940628,Eastern San Joaquin,-120.95466999999998,38.17030999999999
WCR1993-003505,227.05048208310922,225.0347099155808,223.0189377480524,365,95.52748593940628,Eastern San Joaquin,-120.95466999999998,38.17030999999999
WCR1993-003528,227.05048208310922,225.0347099155808,223.0189377480524,340,97.43493383494507,Eastern San Joaquin,-120.89980000000001,38.14118999999999
WCR1993-003581,535.7462120482505,533.720640274898,531.6950685015454,760,68.1271113739742,Eastern San Joaquin,-120.89930999999999,38.19937000000001
WCR1993-003838,156.83710770245818,154.82475491249656,152.81240212253493,240,81.50024538071347,Eastern San Joaquin,-120.90001999999998,38.170579999999994
WCR1993-003844,184.70518018834804,182.6913873259737,180.67759446359935,280,79.85184633540756,Eastern San Joaquin,-120.93589999999998,38.18485999999999
WCR1993-003849,129.31044891263932,127.29963501144577,125.28882111025223,200,115.34835170264701,Eastern San Joaquin,-120.91772,38.11203999999999
WCR1993-004259,198.75245286162365,196.73797696571287,194.7235010698021,310,115.34835170264701,Eastern San Joaquin,-120.89958999999996,38.11205
WCR1993-006034,255.59523875797163,253.57825616431109,251.56127357065054,380,115.34835170264701,Eastern San Joaquin,-120.880833,38.097500000000004
WCR1993-006528,170.73164817504755,168.71856283266493,166.7054774902823,260,68.1271113739742,Eastern San Joaquin,-120.88126000000001,38.19965999999998
WCR1993-006566,212.86889335131292,210.85375803367447,208.838622716036,320,97.43493383494507,Eastern San Joaquin,-120.89980000000001,38.14118999999999
WCR1993-006567,241.29365698920134,239.27726943567572,237.2608818821501,360,97.43493383494507,Eastern San Joaquin,-120.89980000000001,38.14118999999999
WCR1993-006573,143.0276534232801,141.01605815941736,139.0044628955546,220,115.34835170264701,Eastern San Joaquin,-120.91772,38.11203999999999
WCR1993-006574,129.31044891263932,127.29963501144577,125.28882111025223,200,115.34835170264701,Eastern San Joaquin,-120.89958999999996,38.11205
WCR1994-000679,143.0276534232801,141.01605815941736,139.0044628955546,220,115.34835170264701,Eastern San Joaquin,-120.91772,38.11203999999999
WCR1994-000766,122.48904597922707,120.47863085492374,118.4682157306204,NA,81.50024538071347,Eastern San Joaquin,-120.9177,38.1705
WCR1994-001597,200.86561344586642,198.85103715558003,196.83646086529365,303,115.34835170264701,Eastern San Joaquin,-120.89939999999999,38.09756999999999
WCR1994-001598,241.29365698920134,239.27726943567572,237.2608818821501,360,113.67071197923724,Eastern San Joaquin,-120.93587,38.141029999999994
WCR1994-001654,188.21027430352478,186.19630841726647,184.18234253100815,285,81.50024538071347,Eastern San Joaquin,-120.88187,38.15606999999999
WCR1994-001743,139.58939655147668,137.57799447149867,135.56659239152066,215,68.1271113739742,Eastern San Joaquin,-120.88126000000001,38.19965999999998
WCR1994-002288,198.75245286162365,196.73797696571287,194.7235010698021,300,81.50024538071347,Eastern San Joaquin,-120.88187,38.15606999999999
WCR1994-003650,100.84487181723082,98.83575857187373,96.82664532651663,158,61.631586829720405,Eastern San Joaquin,-120.8441,38.18556000000001
WCR1994-004143,136.15702266742434,134.1458152377374,132.13460780805045,210,115.34835170264701,Eastern San Joaquin,-120.91772,38.11203999999999
WCR1994-004198,169.33854619031086,167.32553297177512,165.31251975323937,620,68.1271113739742,Eastern San Joaquin,-120.88129999999998,38.18498000000001
WCR1995-000917,143.0276534232801,141.01605815941736,139.0044628955546,220,115.34835170264701,Eastern San Joaquin,-120.89958999999996,38.11205
WCR1995-002630,181.20469157931586,179.19107327276515,177.17745496621444,275,81.50024538071347,Eastern San Joaquin,-120.88187,38.15606999999999
WCR1995-002677,241.29365698920134,239.27726943567572,237.2608818821501,360,81.50024538071347,Eastern San Joaquin,-120.9177,38.1705
WCR1995-002681,327.88819456088174,325.8685053372952,323.8488161137086,480,115.34835170264701,Eastern San Joaquin,-120.89958999999996,38.11205
WCR1995-002707,170.73164817504755,168.71856283266493,166.7054774902823,260,79.85184633540756,Eastern San Joaquin,-120.93589999999998,38.18485999999999
WCR1995-002709,143.0276534232801,141.01605815941736,139.0044628955546,220,115.34835170264701,Eastern San Joaquin,-120.88063000000001,38.08309
WCR1995-003863,234.1645781831667,232.14849570978063,230.13241323639457,NA,81.50024538071347,Eastern San Joaquin,-120.90006,38.15589999999998
WCR1995-004789,214.9920702744814,212.97683801706418,210.96160575964697,323,115.34835170264701,Eastern San Joaquin,-120.91772,38.11203999999999
WCR1996-000287,136.15702266742434,134.1458152377374,132.13460780805045,325,61.631586829720405,Eastern San Joaquin,-120.8441,38.18556000000001
WCR1996-000722,241.29365698920134,239.27726943567572,237.2608818821501,360,97.43493383494507,Eastern San Joaquin,-120.9177,38.12660000000001
WCR1996-001678,360.79970055692723,358.7789187099336,356.7581368629399,575,72.53503674471494,Eastern San Joaquin,-120.86299000000001,38.15615999999999
WCR1996-005434,156.83710770245818,154.82475491249656,152.81240212253493,240,115.34835170264701,Eastern San Joaquin,-120.89958999999996,38.11205
WCR1996-005435,272.11057007501967,270.092926919426,268.0752837638324,403,133.544380639017,Eastern San Joaquin,-120.86208000000002,38.06849
WCR1996-005442,143.0276534232801,141.01605815941736,139.0044628955546,223,97.43493383494507,Eastern San Joaquin,-120.91767,38.14113999999999
WCR1996-005446,163.77414514772627,161.76142293769595,159.74870072766564,400,68.1271113739742,Eastern San Joaquin,-120.88129999999998,38.18498000000001
WCR1996-005502,219.9517765759105,217.93632008032546,215.92086358474043,700,68.1271113739742,Eastern San Joaquin,-120.89930999999999,38.19937000000001
WCR1997-001077,149.92132527166075,147.90934816138068,145.8973710511006,960,68.1271113739742,Eastern San Joaquin,-120.91785999999999,38.21399000000001
WCR1997-005177,181.20469157931586,179.19107327276515,177.17745496621444,275,81.50024538071347,Eastern San Joaquin,-120.90001999999998,38.170579999999994
WCR1997-005263,198.75245286162365,196.73797696571287,194.7235010698021,300,95.52748593940628,Eastern San Joaquin,-120.95429,38.18472
WCR1997-005268,181.20469157931586,179.19107327276515,177.17745496621444,275,68.1271113739742,Eastern San Joaquin,-120.88129999999998,38.18498000000001
WCR1997-005485,163.77414514772627,161.76142293769595,159.74870072766564,300,115.34835170264701,Eastern San Joaquin,-120.89958999999996,38.11205
WCR1997-005487,177.70888601648676,175.69544380894305,173.68200160139935,500,68.1271113739742,Eastern San Joaquin,-120.88126000000001,38.19965999999998
WCR1997-005489,212.86889335131292,210.85375803367447,208.838622716036,350,97.43493383494507,Eastern San Joaquin,-120.91767,38.14113999999999
WCR1997-005490,156.83710770245818,154.82475491249656,152.81240212253493,500,68.1271113739742,Eastern San Joaquin,-120.88126000000001,38.19965999999998
WCR1997-005496,641.9855388180114,639.9576449541522,637.929751090293,900,68.1271113739742,Eastern San Joaquin,-120.89930999999999,38.19937000000001
WCR1997-005497,680.2349188484999,678.2062667683458,676.1776146881917,950,68.1271113739742,Eastern San Joaquin,-120.88126000000001,38.19965999999998
WCR1997-006585,198.75245286162365,196.73797696571287,194.7235010698021,300,97.43493383494507,Eastern San Joaquin,-120.89967,38.12660000000001
WCR1997-006614,200.86561344586642,198.85103715558003,196.83646086529365,303,97.43493383494507,Eastern San Joaquin,-120.89967,38.12660000000001
WCR1997-006620,156.83710770245818,154.82475491249656,152.81240212253493,240,81.50024538071347,Eastern San Joaquin,-120.90006,38.15589999999998
WCR1997-006622,241.29365698920134,239.27726943567572,237.2608818821501,360,95.52748593940628,Eastern San Joaquin,-120.93617,38.15568999999999
WCR1997-006623,227.05048208310922,225.0347099155808,223.0189377480524,340,95.52748593940628,Eastern San Joaquin,-120.93617,38.15568999999999
WCR1997-006624,284.3624757818557,282.34435981171424,280.32624384157276,420,95.52748593940628,Eastern San Joaquin,-120.93617,38.15568999999999
WCR1997-007058,255.59523875797163,253.57825616431109,251.56127357065054,385,95.52748593940628,Eastern San Joaquin,-120.95466999999998,38.17030999999999
WCR1998-002646,241.29365698920134,239.27726943567572,237.2608818821501,400,115.34835170264701,Eastern San Joaquin,-120.89958999999996,38.11205
WCR1998-003490,284.3624757818557,282.34435981171424,280.32624384157276,420,95.52748593940628,Eastern San Joaquin,-120.93617,38.15568999999999
WCR1998-003496,255.59523875797163,253.57825616431109,251.56127357065054,380,95.52748593940628,Eastern San Joaquin,-120.93617,38.15568999999999
WCR1998-003497,227.05048208310922,225.0347099155808,223.0189377480524,340,95.52748593940628,Eastern San Joaquin,-120.93617,38.15568999999999
WCR1998-003498,269.952371614091,267.9348132319552,265.9172548498194,400,95.52748593940628,Eastern San Joaquin,-120.93617,38.15568999999999
WCR1998-003499,298.82320887670585,296.80455252093117,294.7858961651565,440,95.52748593940628,Eastern San Joaquin,-120.93617,38.15568999999999
WCR1998-003510,158.91602428630105,156.90356001068966,154.89109573507827,243,115.34835170264701,Eastern San Joaquin,-120.89958999999996,38.11205
WCR1999-000308,284.3624757818557,282.34435981171424,280.32624384157276,420,79.85184633540756,Eastern San Joaquin,-120.93643000000002,38.19924999999999
WCR1999-000309,284.3624757818557,282.34435981171424,280.32624384157276,420,79.85184633540756,Eastern San Joaquin,-120.93643000000002,38.19924999999999
WCR1999-000311,284.3624757818557,282.34435981171424,280.32624384157276,420,113.67071197923724,Eastern San Joaquin,-120.93587,38.141029999999994
WCR1999-001062,205.80229007900584,203.78748158326155,201.77267308751726,NA,68.1271113739742,Eastern San Joaquin,-120.9177,38.185019999999994
WCR1999-001195,209.33352703692543,207.31855441624663,205.30358179556782,315,81.50024538071347,Eastern San Joaquin,-120.88187,38.15606999999999
WCR1999-001539,227.05048208310922,225.0347099155808,223.0189377480524,340,113.67071197923724,Eastern San Joaquin,-120.93587,38.141029999999994
WCR1999-001550,205.80229007900584,203.78748158326155,201.77267308751726,310,79.85184633540756,Eastern San Joaquin,-120.95469999999999,38.199279999999995
WCR1999-001769,149.92132527166075,147.90934816138068,145.8973710511006,275,115.34835170264701,Eastern San Joaquin,-120.91772,38.11203999999999
WCR1999-003317,170.73164817504755,168.71856283266493,166.7054774902823,300,97.43493383494507,Eastern San Joaquin,-120.91767,38.14113999999999
WCR1999-003321,167.25038543199878,165.23748087013104,163.2245763082633,275,97.43493383494507,Eastern San Joaquin,-120.91767,38.14113999999999
WCR1999-005558,205.80229007900584,203.78748158326155,201.77267308751726,NA,68.1271113739742,Eastern San Joaquin,-120.9177,38.185019999999994
WCR1999-005865,163.77414514772627,161.76142293769595,159.74870072766564,275,131.2616189910606,Eastern San Joaquin,-120.93472999999999,38.09791
WCR1999-005866,184.70518018834804,182.6913873259737,180.67759446359935,290,97.43493383494507,Eastern San Joaquin,-120.91767,38.14113999999999
WCR2000-001101,241.29365698920134,239.27726943567572,237.2608818821501,360,95.52748593940628,Eastern San Joaquin,-120.95466999999998,38.17030999999999
